UniqueId,CallingNumber,CalledNumber,CallStartTime,CallDuration,Dispostion,CallType,Channel,DstChannel,Latitude,Longitude,Region
6254,3265978451,3999756035,2015-10-31 14:04:47,455,MISSED,SMS,204914133-5,153912437-1,-8.1349,111.7708,Venice
8303,3265978452,3568900007,2015-12-10 13:45:10,220,BUSY,SMS,346671016-2,504980283-0,26.85333,119.8575,Aosta
9697,3560891267,3504003456,2015-08-11 03:14:58,256,MISSED,SMS,213052931-3,931473841-8,63,17.6833,Florence
7465,3569874512,3568900007,2015-09-14 00:17:50,256,MISSED,VOICE,557431355-3,590373627-0,-6.8956,112.2178,Naples
8231,3659778412,3122560004,2015-10-19 21:26:05,780,MISSED,VOICE,127353297-X,619092339-9,54.9872,82.7166,Rome
9024,3987456213,3568900007,2015-11-17 04:16:02,256,REJECTED,VOICE,569383967-2,041417209-4,38.8333,-9.45,Naples
1471,3265978452,3122560004,2015-09-28 18:30:01,458,FAILED,VOICE,473385270-3,808979246-4,21.85778,110.96194,Aosta
7165,3265487965,3689000589,2015-08-08 09:25:43,456,ANSWERED,SMS,963621493-X,866537458-2,-18.71056,-40.40056,Florence
1100,3698748211,3200056596,2015-10-07 19:25:51,326,REJECTED,VOICE,255630495-2,661608155-9,-6.85472,-35.49,Milan
4195,3698748211,3568040046,2015-11-13 06:20:16,365,FAILED,VOICE,271362997-7,456944725-2,41.2813,-7.6965,Florence
2398,3695847123,3568900007,2015-10-21 18:30:50,789,MISSED,SMS,494299228-1,004822042-6,8.16281,-63.56584,Rome
5868,3216549870,3899600054,2015-12-04 17:51:44,780,REJECTED,VOICE,183711179-0,617334204-9,49.80996,21.66023,Rome
4757,3265487965,3689000589,2015-12-12 02:41:15,100,FAILED,SMS,629555358-3,040006701-3,22.37066,114.10479,Milan
1878,3569874512,3568900007,2015-08-12 10:11:00,100,MISSED,SMS,655691008-2,623298648-2,-3.9279,29.992,Aosta
6582,3698748211,3458611236,2015-08-31 05:27:02,365,MISSED,SMS,857439565-X,990548343-8,33.95125,112.26222,Rome
2833,3695847123,3200056596,2015-09-03 02:24:43,256,ANSWERED,VOICE,165476073-0,737693557-6,30.35115,106.28669,Milan
2255,3987456213,3899600054,2015-10-24 19:23:54,100,BUSY,VOICE,758062889-9,699951371-6,9.4383,123.1792,Rome
1314,3569874514,3900026678,2015-12-01 19:33:15,256,BUSY,SMS,106179061-4,401810028-0,29.60831,106.13454,Milan
8497,3695847123,3999756035,2015-12-22 19:43:50,220,REJECTED,SMS,131381404-0,343137595-2,43.28447,46.45763,Milan
3806,3256867412,3458611236,2015-08-02 01:56:13,456,BUSY,VOICE,200159575-1,601203851-8,28.0848,57.2204,Venice
3666,3698748211,3689000589,2015-10-16 13:26:17,356,FAILED,SMS,389393458-8,789434914-3,25.46972,51.3975,Genoa
7132,3698748211,3568040046,2015-10-14 14:27:24,456,ANSWERED,VOICE,896640215-1,663546771-8,36.9959,-122.0578,Naples
2404,3265978452,3900026678,2015-12-10 02:24:15,458,ANSWERED,VOICE,043416811-4,681052830-X,29.79769,109.06942,Naples
7117,3265978451,3999756035,2015-12-06 17:15:02,365,FAILED,VOICE,288869334-8,213076756-7,57.6659,15.8551,Aosta
8936,3216549870,3689000589,2015-11-29 16:12:27,458,FAILED,VOICE,555745919-7,860159702-5,52.58271,19.47996,Florence
5754,3987456213,3900026678,2015-09-03 04:25:08,789,MISSED,VOICE,728869359-7,198116169-4,-7.3226,108.3268,Florence
5645,3987456213,3458611236,2015-10-11 01:19:47,110,FAILED,VOICE,535192984-8,531704397-2,23.12284,113.9508,Genoa
2265,3265978452,3999756035,2015-12-08 17:57:53,220,MISSED,VOICE,736172953-3,747912790-1,15.03601,120.69935,Naples
2332,3265978451,3256015004,2015-11-08 08:14:38,122,BUSY,SMS,175514368-0,792529193-1,-6.7437,111.1545,Aosta
2191,3695847123,3999756035,2015-12-03 00:22:10,356,FAILED,SMS,519427052-6,683919663-1,13.2799,123.7587,Genoa
5037,3987456213,3568900007,2015-11-27 21:47:20,780,FAILED,SMS,527954953-3,171365591-8,-16.40639,-49.21861,Florence
5056,3987456213,3256015004,2015-09-01 03:41:00,456,REJECTED,VOICE,975598989-7,880981008-2,30.62215,113.76161,Florence
6084,3256987456,3999756035,2015-08-21 17:20:30,365,BUSY,SMS,991254827-2,839748364-0,43.76672,-79.39909,Venice
6417,3659778412,3122560004,2015-09-19 01:40:09,100,MISSED,SMS,488880257-2,901885529-4,19.7912,-101.2288,Aosta
4933,3256987456,3900026678,2015-11-27 01:56:48,789,REJECTED,VOICE,978494272-0,408715145-X,47.90771,106.88324,Milan
2162,3569874512,3256015004,2015-10-02 20:47:26,220,FAILED,SMS,536863504-4,772688107-0,38.8336,-76.8777,Genoa
1111,3659778412,3689000589,2015-09-25 10:25:40,458,MISSED,SMS,013995347-7,722229823-1,13.32887,44.21708,Florence
9282,3265978452,3900026678,2015-09-23 09:16:36,365,FAILED,SMS,689930240-3,970682373-5,6.89806,124.5975,Milan
3402,3987456213,3256015004,2015-08-17 11:36:15,256,REJECTED,SMS,041430030-0,401263650-2,43.32472,141.85861,Milan
5343,3698748211,3999756035,2015-11-21 01:35:44,456,ANSWERED,SMS,959848716-4,286355775-0,55.42112,38.26188,Milan
3906,3569874514,3458611236,2015-11-25 05:27:49,220,FAILED,SMS,163888486-2,190842878-3,51.259,7.1694,Naples
7899,3216549870,3789546235,2015-12-24 03:56:26,789,ANSWERED,SMS,273379272-5,144703500-3,23.13833,-82.36417,Naples
7901,3695847123,3504003456,2015-09-17 21:54:18,326,BUSY,VOICE,066155184-9,715311425-4,-20.98333,-63.43333,Genoa
4485,3569874514,3900026678,2015-11-12 03:08:19,455,ANSWERED,SMS,667515095-2,328795799-6,52.58666,41.5021,Florence
1277,3256987456,3659000450,2015-08-18 23:32:48,326,MISSED,VOICE,506008579-1,963673244-2,38.06667,23.78333,Naples
7885,3216549870,3899600054,2015-10-04 04:19:31,789,MISSED,SMS,377345167-9,226275742-9,23.05116,112.45972,Venice
8215,3569874514,3458611236,2015-12-24 02:54:50,122,REJECTED,SMS,152006308-3,392260281-9,-4.32222,-40.71083,Rome
7740,3698748211,3458611236,2015-08-31 21:17:59,122,MISSED,SMS,294778364-6,298885139-5,-21.45267,47.08569,Venice
3345,3256867412,3568900007,2015-11-24 12:00:29,789,BUSY,SMS,852973522-6,550816137-6,-14.47788,-70.63583,Florence
6046,3216549870,3659000450,2015-09-19 02:17:23,458,ANSWERED,SMS,366137639-X,921802634-8,22.91766,96.50982,Aosta
5209,3216549870,3568900007,2015-11-09 16:37:18,455,FAILED,SMS,951573017-1,669251572-6,29.51391,111.62586,Naples
4271,3569874514,3789546235,2015-08-02 01:41:10,456,MISSED,SMS,152031235-0,118590398-4,33.52575,105.91854,Rome
3558,3265978451,3659000450,2015-09-17 21:04:58,780,MISSED,SMS,776211946-9,633210888-6,7.47111,124.37194,Florence
9004,3987456213,3789546235,2015-11-09 08:29:51,780,ANSWERED,SMS,355502720-4,624536629-1,53.4106,-2.9779,Aosta
4577,3698748211,3568900007,2015-12-26 12:49:31,365,MISSED,SMS,543309284-4,360661541-8,12.1483,123.5909,Venice
6001,3216549870,3568040046,2015-09-03 20:32:16,456,MISSED,VOICE,670963811-1,569823507-4,25.12194,111.98194,Aosta
8264,3256867412,3568900007,2015-09-30 05:08:39,120,BUSY,VOICE,919719957-5,079577761-2,41.1609,-8.3136,Florence
5988,3256867412,3504003456,2015-11-18 12:53:06,780,MISSED,VOICE,190051818-X,182434573-9,40.785,20.70611,Aosta
6989,3256987456,3504003456,2015-12-17 11:03:30,256,ANSWERED,SMS,468148055-X,181944561-5,-6.13333,39.28333,Aosta
8241,3265978452,3458611236,2015-12-30 23:00:21,111,FAILED,SMS,095621048-1,660661006-0,16.49333,102.43339,Naples
8854,3987456213,3900026678,2015-10-08 03:29:52,256,FAILED,SMS,893967576-2,329933105-1,-19.69194,-43.92333,Florence
8060,3987456213,3900026678,2015-09-13 13:02:52,456,ANSWERED,VOICE,230625462-1,762228192-1,54.7102,26.5228,Naples
4457,3659778412,3458611236,2015-09-23 11:39:27,455,MISSED,SMS,542433047-9,756953861-7,58.27849,47.51636,Genoa
6585,3698748211,3689000589,2015-08-05 04:48:20,780,REJECTED,SMS,550037997-6,516100211-5,13.76667,-2.06667,Genoa
8368,3265978452,3789546235,2015-10-27 05:12:08,789,MISSED,SMS,380521847-8,078145255-4,14.41667,-91.16667,Rome
2578,3695847123,3122560004,2015-10-28 22:54:21,458,FAILED,VOICE,963476098-8,724523919-3,54.81426,73.58722,Genoa
6874,3659778412,3789546235,2015-09-25 16:00:44,256,FAILED,VOICE,153244240-8,451167441-8,31.47292,113.42532,Genoa
2412,3265487965,3458611236,2015-09-28 02:25:16,458,REJECTED,VOICE,479355099-1,456777298-9,19.6175,-98.8924,Milan
7767,3569874512,3899600054,2015-12-10 19:05:11,122,BUSY,SMS,209800742-6,919206054-4,11.04417,124.55056,Genoa
4261,3695847123,3999756035,2015-11-06 14:09:57,356,FAILED,VOICE,840622524-6,059930876-1,13.62,99.59169,Genoa
3407,3216549870,3999756035,2015-08-18 22:41:10,326,REJECTED,SMS,573323447-4,174886696-6,49.91678,-109.48481,Venice
1696,3987456213,3568040046,2015-10-04 19:14:10,256,ANSWERED,SMS,992236119-1,955095268-1,19.39352,-70.52598,Florence
7125,3698748211,3504003456,2015-09-06 23:54:47,111,MISSED,SMS,851061118-1,756133700-0,-7.1719,108.419,Aosta
4578,3265978452,3568040046,2015-08-16 11:12:44,120,MISSED,VOICE,073502038-8,685661078-5,40.49182,50.14292,Venice
1268,3265487965,3568900007,2015-11-28 03:17:01,780,REJECTED,VOICE,212602431-8,515687703-6,58.39016,45.46542,Genoa
7327,3987456213,3689000589,2015-09-28 18:52:20,256,FAILED,SMS,407444850-5,460870109-6,-8.0487,111.8675,Genoa
8329,3569874514,3689000589,2015-12-26 07:13:51,458,FAILED,VOICE,744862697-3,410311339-1,7.75778,124.73361,Venice
6909,3256987456,3900026678,2015-09-22 01:22:19,456,ANSWERED,VOICE,011382960-4,960147403-X,23.7199,117.17103,Aosta
6442,3987456213,3504003456,2015-11-18 17:42:52,458,MISSED,VOICE,545960653-5,119245492-8,34.10149,108.42703,Milan
2753,3256987456,3200056596,2015-08-13 19:59:10,110,REJECTED,SMS,680985833-4,673378347-9,39.0571,-7.2524,Genoa
4922,3659778412,3568040046,2015-10-15 07:53:42,455,BUSY,VOICE,145204540-2,697238507-5,38.4442,-9.0485,Rome
5410,3560891267,3458611236,2015-12-15 14:07:15,220,REJECTED,SMS,439954267-5,067166669-X,24.74182,114.39648,Venice
2511,3265978452,3122560004,2015-10-22 06:07:27,458,BUSY,SMS,919412503-1,661601715-X,16.02992,103.93826,Genoa
7293,3216549870,3789546235,2015-11-06 04:33:17,100,BUSY,SMS,861294430-9,741917794-5,18.58106,108.72861,Venice
4922,3698748211,3659000450,2015-12-24 05:17:12,789,MISSED,SMS,567400631-8,955952005-9,-6.9729,112.8851,Naples
6372,3256987456,3568040046,2015-12-16 10:18:42,365,REJECTED,VOICE,915528244-X,579545157-6,45.365,14.39389,Naples
1146,3265978452,3200056596,2015-12-14 13:46:30,120,REJECTED,VOICE,696678559-8,958508164-4,-6.8339,111.223,Milan
1093,3256867412,3568040046,2015-11-30 23:28:21,365,ANSWERED,VOICE,066118401-3,290617528-5,-14.01333,-73.83972,Venice
3240,3560891267,3458611236,2015-08-23 22:11:39,220,ANSWERED,SMS,259067492-9,967738576-3,56.44469,52.22763,Florence
5527,3569874514,3999756035,2015-09-28 10:21:42,256,REJECTED,SMS,109830952-9,043023120-2,-9.9909,124.5543,Venice
6751,3256987456,3256015004,2015-12-08 18:51:40,456,MISSED,VOICE,867833245-X,655367424-8,-8.3122,113.4079,Rome
1114,3265487965,3568040046,2015-12-28 10:26:44,365,BUSY,SMS,733481321-9,502971518-5,39.15497,117.15463,Venice
5494,3569874514,3568040046,2015-10-09 02:58:36,456,FAILED,SMS,936072029-1,982690369-8,44.51031,18.02624,Genoa
8060,3560891267,3689000589,2015-10-07 02:28:37,256,MISSED,VOICE,221476296-5,923213464-0,50.66586,15.08985,Milan
2956,3695847123,3504003456,2015-08-16 19:05:37,111,MISSED,VOICE,930721436-0,169805517-X,38.2452,-8.7238,Genoa
3430,3987456213,3568900007,2015-10-02 21:45:46,780,MISSED,VOICE,108915774-6,839425221-4,31.20217,35.76155,Naples
3567,3698748211,3458611236,2015-08-04 14:05:23,456,REJECTED,VOICE,764955510-0,656196052-1,48.9836,2.5256,Milan
5166,3265978451,3504003456,2015-11-19 15:59:34,100,MISSED,SMS,455717455-8,998092793-3,22.58667,-80.24361,Florence
8144,3265978451,3568900007,2015-11-27 14:14:11,110,BUSY,VOICE,897665927-9,907494227-X,-2.75556,-42.82591,Venice
5474,3265978452,3568040046,2015-08-05 13:53:03,122,MISSED,VOICE,551312931-0,260712287-2,7.06273,-1.4001,Milan
8026,3569874512,3504003456,2015-11-29 00:05:44,256,ANSWERED,SMS,794951218-0,170016225-X,40.21581,116.65298,Aosta
1105,3569874514,3999756035,2015-11-12 20:28:59,456,ANSWERED,SMS,759005578-6,755203892-6,40.8978,116.61634,Venice
9548,3569874514,3504003456,2015-12-24 07:36:18,456,MISSED,VOICE,251143343-5,205642769-9,48.112,-1.6743,Genoa
9176,3695847123,3568040046,2015-08-13 04:35:06,456,BUSY,VOICE,869257409-0,702639616-1,41.44587,113.30316,Florence
9553,3265978451,3900026678,2015-10-08 21:17:00,256,REJECTED,VOICE,359244665-7,187169282-2,7.8894,98.38523,Florence
5371,3256867412,3900026678,2015-11-20 14:30:02,789,ANSWERED,SMS,004082924-3,768673170-7,13.45,123.66667,Naples
2852,3560891267,3122560004,2015-11-24 06:29:20,365,ANSWERED,SMS,535726347-7,597288577-8,39.5,-8.5833,Rome
3021,3569874512,3789546235,2015-12-21 07:18:12,780,REJECTED,SMS,570579204-2,522668814-8,34.58028,105.72722,Florence
8773,3569874512,3256015004,2015-12-28 18:33:10,456,BUSY,SMS,892419161-6,090254813-1,-6.93395,-76.77158,Rome
4142,3569874512,3689000589,2015-11-19 16:31:09,220,MISSED,VOICE,705807541-7,068277557-6,14.26277,121.005,Rome
2060,3698748211,3899600054,2015-12-14 01:18:23,100,ANSWERED,SMS,271393637-3,768631789-7,28.07651,114.88413,Milan
6792,3698748211,3568040046,2015-10-27 20:38:21,220,ANSWERED,SMS,199853865-6,826205030-4,19.53784,110.53598,Rome
9482,3987456213,3689000589,2015-09-30 08:38:12,365,MISSED,SMS,573156149-4,287913952-X,29.14513,110.5509,Florence
5075,3265978451,3568900007,2015-11-08 15:18:46,326,BUSY,SMS,797812157-7,243859977-4,49.61627,90.24204,Milan
7821,3698748211,3122560004,2015-08-30 18:41:53,458,ANSWERED,VOICE,887379079-8,695144710-1,45.76111,15.87028,Naples
5425,3569874514,3200056596,2015-09-13 07:59:35,326,ANSWERED,SMS,818723539-X,494255566-3,28.06788,115.00417,Aosta
4644,3695847123,3568040046,2015-12-14 02:45:39,256,MISSED,SMS,462801805-7,698112854-3,36.6869,23.03642,Rome
8495,3265487965,3659000450,2015-10-04 15:01:44,780,FAILED,SMS,854479626-5,668390669-6,29.71034,107.29437,Aosta
5884,3569874512,3256015004,2015-11-28 07:05:52,256,BUSY,SMS,908952712-5,602030360-8,43.4647,-3.8044,Rome
1363,3560891267,3504003456,2015-08-02 02:18:55,220,FAILED,SMS,252160882-3,037004067-8,15.3,-88.66667,Florence
1322,3265978451,3458611236,2015-12-12 21:15:32,122,REJECTED,VOICE,196391622-0,226919627-9,-9.1175,-37.73222,Aosta
4963,3560891267,3504003456,2015-12-16 14:33:48,789,FAILED,VOICE,933289163-X,667380658-3,53.38028,-6.26417,Aosta
5357,3216549870,3256015004,2015-12-30 16:21:18,111,REJECTED,VOICE,027306218-2,742779151-7,35.99472,119.3975,Naples
5583,3216549870,3122560004,2015-11-25 07:18:36,789,REJECTED,SMS,620864576-X,241558662-5,32.45861,114.04861,Rome
6748,3569874514,3504003456,2015-10-04 05:39:50,456,FAILED,VOICE,041654441-X,875924761-4,42.73021,133.08322,Venice
7833,3987456213,3689000589,2015-08-11 08:02:28,111,BUSY,SMS,796745684-X,274834200-3,47.52334,126.04085,Milan
2204,3265978452,3999756035,2015-10-10 05:57:02,111,REJECTED,VOICE,589434852-8,000714117-3,10.69672,106.74032,Genoa
1769,3265487965,3568900007,2015-12-29 02:19:29,789,FAILED,SMS,163841510-2,405595952-4,-10.5732,121.7388,Genoa
1926,3659778412,3899600054,2015-12-17 11:42:17,456,BUSY,SMS,162916821-1,481851185-4,-22.84694,-45.22972,Venice
7390,3256987456,3458611236,2015-08-01 19:52:38,256,MISSED,SMS,552174402-9,483396863-0,-7.3777,108.6141,Aosta
8951,3695847123,3200056596,2015-08-29 14:20:01,356,ANSWERED,SMS,066316509-1,926006398-1,-8.5132,115.1099,Venice
2288,3569874514,3200056596,2015-08-27 03:25:02,220,BUSY,VOICE,001633271-7,207090487-3,43.4485,3.754,Rome
9929,3560891267,3568040046,2015-09-19 19:34:26,256,FAILED,VOICE,863955470-6,663213433-5,21.2689,-100.8639,Aosta
1547,3659778412,3458611236,2015-08-25 11:08:06,256,FAILED,SMS,726418895-7,291090094-0,-17.8,177.41667,Venice
6996,3698748211,3504003456,2015-10-29 17:34:05,365,MISSED,VOICE,741139167-0,408515706-X,25.33444,117.36194,Florence
5871,3569874512,3200056596,2015-11-13 03:49:51,256,ANSWERED,VOICE,873736544-4,617970669-7,21.4183,-97.6509,Venice
6858,3659778412,3899600054,2015-09-04 06:48:30,780,FAILED,VOICE,533540870-7,108975178-8,-21.41222,-42.19667,Milan
5206,3560891267,3999756035,2015-09-28 02:52:57,456,MISSED,VOICE,322637660-8,926067663-0,44.31681,-79.88295,Milan
4071,3560891267,3458611236,2015-09-13 03:19:07,356,REJECTED,VOICE,279072623-X,743006440-X,55.95074,38.07973,Aosta
6554,3256867412,3504003456,2015-10-19 14:25:19,456,ANSWERED,VOICE,875361071-7,885302369-4,48.8718,2.3399,Rome
5069,3265487965,3256015004,2015-08-02 17:08:49,365,BUSY,VOICE,871928905-7,766678400-7,44.40436,84.89645,Genoa
4714,3265487965,3256015004,2015-12-19 17:53:34,458,BUSY,SMS,146057729-9,102639726-X,61.007,14.5432,Rome
8337,3560891267,3789546235,2015-10-10 20:18:27,455,REJECTED,VOICE,617321599-3,890833851-9,47.94381,35.43539,Rome
2859,3265487965,3504003456,2015-12-27 20:26:22,110,MISSED,VOICE,722673006-5,590831888-4,55.59739,43.7556,Milan
6742,3256987456,3504003456,2015-12-22 08:28:39,326,ANSWERED,SMS,185707164-6,373409371-6,27.36064,114.961,Rome
6545,3256867412,3504003456,2015-10-17 21:03:15,120,REJECTED,SMS,244606220-2,703886813-6,6.92306,125.77583,Florence
6780,3695847123,3458611236,2015-09-19 02:21:46,356,ANSWERED,VOICE,170686027-7,043397952-6,-6.2173,106.044,Venice
2886,3256987456,3789546235,2015-08-15 19:31:48,326,REJECTED,VOICE,160928952-8,924790410-2,30.48335,110.2172,Naples
2007,3216549870,3689000589,2015-11-16 07:22:22,456,ANSWERED,VOICE,279075395-4,495660607-9,9.6531,124.3697,Venice
4619,3265978452,3689000589,2015-11-16 14:30:01,220,FAILED,SMS,109838058-4,499947491-3,-8.23833,-35.46167,Rome
1520,3265487965,3568900007,2015-12-08 23:30:48,326,FAILED,VOICE,068611291-1,980883815-4,5.1608,120.0426,Florence
3451,3265978451,3256015004,2015-09-20 22:12:54,455,BUSY,VOICE,874053670-X,289370866-8,22.98479,105.23983,Milan
9939,3569874512,3689000589,2015-11-08 16:35:23,110,BUSY,SMS,493905212-5,224811592-X,41.47988,112.50755,Milan
4652,3695847123,3789546235,2015-10-27 02:52:41,456,MISSED,SMS,885115792-8,564586426-3,34.42647,70.45153,Milan
4377,3698748211,3999756035,2015-11-07 12:42:05,110,FAILED,VOICE,207749287-2,688326272-5,23.52325,99.3786,Naples
5859,3256987456,3458611236,2015-11-15 02:55:00,458,MISSED,SMS,029520464-8,493435218-X,8.15,35.53333,Venice
3064,3265487965,3568040046,2015-09-07 01:21:51,111,ANSWERED,SMS,774497658-4,814372424-7,41.54448,44.46153,Milan
2860,3987456213,3256015004,2015-09-22 02:00:42,256,FAILED,VOICE,179418986-6,215492341-0,49.85182,19.19432,Genoa
9473,3569874514,3458611236,2015-10-03 02:56:24,120,FAILED,VOICE,060264123-3,374716042-5,5.05083,119.83972,Florence
2004,3987456213,3899600054,2015-11-02 15:03:49,111,FAILED,SMS,973668396-6,048143784-3,35.6,138.93333,Florence
5307,3987456213,3568040046,2015-12-26 00:53:50,326,ANSWERED,SMS,785407591-3,441500820-8,6.1194,100.3677,Florence
3541,3659778412,3789546235,2015-11-16 23:19:49,780,REJECTED,SMS,842260279-2,193893973-5,62.487,17.3257,Florence
2626,3216549870,3568900007,2015-12-24 15:47:33,455,ANSWERED,SMS,011046058-8,527114551-4,48.43161,26.26231,Milan
6166,3569874512,3568900007,2015-10-11 17:36:37,458,MISSED,SMS,878705965-7,993548863-2,-8.0152,113.8291,Rome
9297,3265978451,3900026678,2015-08-13 23:48:11,256,ANSWERED,SMS,396352323-9,548832155-1,43.75,27.4,Aosta
5308,3659778412,3504003456,2015-09-09 06:44:21,326,REJECTED,SMS,665858754-X,027998334-4,34.91914,71.09863,Florence
2737,3256867412,3900026678,2015-09-20 13:54:39,458,BUSY,VOICE,512631221-9,807983755-4,18.5254,120.8094,Venice
2622,3659778412,3789546235,2015-10-06 09:12:01,256,ANSWERED,SMS,483099859-8,509239867-1,32.2949,-64.78303,Rome
9228,3560891267,3659000450,2015-12-22 10:55:56,456,BUSY,VOICE,950831675-6,148977655-9,-4.19671,152.17215,Milan
8120,3256987456,3789546235,2015-08-19 23:46:14,365,ANSWERED,SMS,255926428-5,928967890-9,1.36574,125.07484,Aosta
5497,3695847123,3256015004,2015-10-31 09:17:15,110,ANSWERED,SMS,208169094-2,152199507-9,27.71022,115.46303,Aosta
4984,3256867412,3568900007,2015-09-13 19:22:38,356,MISSED,VOICE,207541123-9,447391779-7,6.55687,-75.82806,Rome
1388,3265487965,3789546235,2015-08-12 15:38:19,122,REJECTED,SMS,794355040-4,277426741-2,59.3326,18.0649,Genoa
9846,3987456213,3256015004,2015-08-06 10:08:00,100,REJECTED,SMS,658281243-2,579220211-7,50.79304,75.70123,Aosta
4239,3560891267,3900026678,2015-09-02 16:16:50,220,FAILED,VOICE,943621417-0,975226472-7,17.27606,100.60022,Venice
8670,3569874512,3999756035,2015-09-14 01:36:47,456,FAILED,VOICE,502701511-9,181687074-9,38.5667,-8.8833,Naples
5247,3256867412,3122560004,2015-10-28 00:26:37,122,ANSWERED,SMS,011643850-9,304763691-5,-8.4855,115.2265,Aosta
8914,3698748211,3900026678,2015-08-14 13:49:59,100,MISSED,SMS,697049465-9,922235550-4,56.93333,49.15361,Aosta
6929,3265487965,3789546235,2015-08-02 02:12:16,458,BUSY,VOICE,596584127-2,657472994-7,30.3516,120.28559,Genoa
1304,3695847123,3504003456,2015-12-07 16:04:50,780,FAILED,SMS,674150647-0,964163192-6,41.10244,95.50189,Genoa
7197,3695847123,3789546235,2015-11-28 07:59:32,456,ANSWERED,SMS,983647115-4,536314022-5,54.13348,-108.43471,Rome
3949,3256987456,3689000589,2015-11-02 08:01:38,780,ANSWERED,SMS,064430204-6,878545939-9,30.95962,61.86037,Aosta
3436,3256867412,3568040046,2015-08-06 05:13:30,220,FAILED,VOICE,516484855-4,045069133-0,45.46681,-76.68272,Milan
3928,3695847123,3568040046,2015-10-27 11:42:42,256,FAILED,VOICE,640022281-2,697289972-9,52.42692,21.635,Milan
1475,3569874512,3900026678,2015-12-18 20:47:51,365,MISSED,VOICE,305037682-1,754306049-3,37.73222,115.70111,Genoa
5424,3560891267,3999756035,2015-08-08 08:05:31,365,REJECTED,SMS,353848376-0,579420218-1,25.45047,119.09493,Florence
5061,3560891267,3999756035,2015-08-18 14:13:06,458,REJECTED,VOICE,537307976-6,244845164-8,40.8,-8.5667,Florence
3658,3569874512,3256015004,2015-12-18 22:25:20,356,MISSED,SMS,923150687-0,660936132-0,46.71167,123.26499,Rome
9705,3265978451,3200056596,2015-11-14 10:58:22,256,FAILED,SMS,908443497-8,636954256-3,41.2044,-75.9113,Venice
3003,3265978452,3200056596,2015-10-09 09:42:23,458,MISSED,SMS,076013410-3,454074216-7,52.69574,39.47036,Rome
3571,3698748211,3659000450,2015-08-16 13:46:28,122,MISSED,SMS,222265189-1,205307582-1,28.25226,120.56465,Venice
2587,3698748211,3504003456,2015-10-18 19:59:05,780,ANSWERED,SMS,474057730-5,267501420-6,11.00703,-74.24765,Venice
3687,3265978451,3999756035,2015-11-06 00:42:33,100,MISSED,SMS,118038937-9,067035370-1,59.3613,17.9711,Florence
9110,3265978451,3458611236,2015-08-22 09:14:39,780,REJECTED,VOICE,082190887-1,780167315-8,-6.9117,113.1058,Florence
4866,3560891267,3458611236,2015-10-07 22:44:11,458,REJECTED,VOICE,372789882-8,441450470-8,55.93583,37.54889,Rome
5894,3560891267,3504003456,2015-11-19 03:36:01,100,MISSED,VOICE,521817396-7,205906520-8,59.3326,18.0649,Milan
3913,3265978451,3899600054,2015-11-05 11:16:52,220,MISSED,VOICE,384699407-3,082911706-7,5.88333,14.55,Venice
3063,3256867412,3122560004,2015-12-04 01:13:46,458,BUSY,VOICE,862920506-7,749290666-8,-43.48333,172.11667,Milan
3608,3987456213,3689000589,2015-11-14 22:34:56,122,REJECTED,VOICE,808102210-4,112147498-5,48.65764,22.34183,Naples
9417,3987456213,3200056596,2015-08-20 03:08:16,780,MISSED,SMS,484718331-2,703155734-8,39.0187,-94.4008,Naples
2010,3695847123,3256015004,2015-09-06 07:30:06,122,BUSY,VOICE,005377660-7,564560143-2,-7.1008,108.2796,Naples
2486,3265978452,3659000450,2015-10-28 09:30:28,456,MISSED,VOICE,706670004-X,487822104-6,-8.7289,122.1726,Naples
1977,3265978451,3568040046,2015-11-29 01:35:18,122,MISSED,SMS,108666765-4,875490508-7,27.54956,14.27138,Milan
7793,3256867412,3504003456,2015-09-25 06:16:54,326,ANSWERED,VOICE,771713861-1,196583963-0,29.73333,115.64942,Aosta
1681,3256867412,3504003456,2015-12-22 01:44:45,120,MISSED,VOICE,095243750-3,919134261-9,16.37167,104.55147,Naples
3986,3265978451,3899600054,2015-09-13 05:31:23,456,BUSY,VOICE,544703696-8,238652364-0,13.75737,7.9874,Genoa
7914,3216549870,3200056596,2015-11-16 21:45:59,122,ANSWERED,SMS,944224612-7,312227990-8,12.4841,123.3827,Milan
8739,3698748211,3789546235,2015-12-29 16:53:52,120,FAILED,SMS,395167839-9,076119287-5,13.59072,100.10748,Aosta
4086,3569874514,3999756035,2015-12-06 16:49:02,458,ANSWERED,VOICE,343089556-1,751166004-5,48.929,2.0495,Venice
1933,3987456213,3458611236,2015-12-30 15:53:14,100,REJECTED,SMS,365288916-9,523101874-0,-31.53987,-68.49503,Naples
4202,3569874512,3899600054,2015-12-29 04:54:06,456,BUSY,VOICE,301714149-7,937812331-7,54.11175,22.93087,Milan
4996,3569874514,3568040046,2015-09-29 07:38:23,455,MISSED,SMS,841464749-9,768631084-1,39.73758,45.39004,Aosta
7787,3265978451,3789546235,2015-12-08 16:42:26,456,REJECTED,VOICE,877149557-6,454404902-4,-6.7452,111.6794,Genoa
6544,3659778412,3568040046,2015-11-19 04:33:37,365,ANSWERED,VOICE,051113444-4,020733296-7,53.5202,59.8117,Venice
7721,3265487965,3256015004,2015-09-01 06:01:10,365,REJECTED,VOICE,480140206-2,994500706-8,50.02633,22.3316,Rome
